latitude,longitude,precision,geohash
43.7900000000,87.5800000000,12,tzy30gtz1zth
43.8000000000,87.6000000000,12,tzy31ms37zy3
43.8100000000,87.6200000000,12,tzy31z6gtzzm
43.8200000000,87.6400000000,12,tzy3631w0003
43.8300000000,87.6600000000,12,tzy36g00601w
43.8400000000,87.6800000000,12,tzy37hyds06d
43.8500000000,87.7000000000,12,tzy37wthy07w
43.8600000000,87.7200000000,12,tzy3s07z00sg
43.8700000000,87.7400000000,12,tzy3sd6360tz
43.8800000000,87.7600000000,12,tzy3th0gs0yg
43.8900000000,87.7800000000,12,tzy3tmzmy300
43.9000000000,87.8000000000,12,tzy3tzy0031h
43.9100000000,87.8200000000,12,tzy3y3sd6360
43.9200000000,87.8400000000,12,tzy3yg7hs37m
43.9300000000,87.8600000000,12,tzy3zm1wy3s3
43.9400000000,87.8800000000,12,tzy3zz0303tm
43.9500000000,87.9000000000,12,tzyd00yg63yd
43.9600000000,87.9200000000,12,tzyd0dtms3zw
43.9700000000,87.9400000000,12,tzyd1h7zyd0d
43.9800000000,87.9600000000,12,tzyd1w6d0d1w
43.9900000000,87.9800000000,12,tzyd601h6d6g
44.0000000000,88.0000000000,12,tzyd63zwsd7z
44.0100000000,88.0200000000,12,tzyd6gy0ydsg
44.0200000000,88.0400000000,12,tzyd7msg0dy0
44.0300000000,88.0600000000,12,tzyd7z7m6dzh
44.0400000000,88.0800000000,12,tzyds31zsg00
44.0500000000,88.1000000000,12,tzydsg03yg1m
44.0600000000,88.1200000000,12,tzydthzh0g63
44.0700000000,88.1400000000,12,tzydtwtw6g7m
44.0800000000,88.1600000000,12,tzydy0s0sgsd
44.0900000000,88.1800000000,12,tzydyd6dygtw
44.1000000000,88.2000000000,12,tzydzh1m0gyd
44.1100000000,88.2200000000,12,tzydzmzz6gzz
44.1200000000,88.2400000000,12,tzydzzy3th0g
44.1300000000,88.2600000000,12,tzyg03sgzh1z
44.1400000000,88.2800000000,12,tzyg0g7w1h7h
44.1500000000,88.3000000000,12,tzyg1m607hs0
44.1600000000,88.3200000000,12,tzyg1z0dthth
44.1700000000,88.3400000000,12,tzyg60zhzhy3
44.1800000000,88.3600000000,12,tzyg6dtz1hzm
44.1900000000,88.3800000000,12,tzyg7hs37m03
44.2000000000,88.4000000000,12,tzyg7w6gtm1w
44.2100000000,88.4200000000,12,tzygs01mzm6d
44.2200000000,88.4400000000,12,tzygsd001m7w
44.2300000000,88.4600000000,12,tzygsgyd7msg
44.2400000000,88.4800000000,12,tzygtmthtmtz
44.2500000000,88.5000000000,12,tzygtz7wzmyg
44.2600000000,88.5200000000,12,tzygy3631w00
44.2700000000,88.5400000000,12,tzygyg0g7w1h
44.2800000000,88.5600000000,12,tzygzhzmtw60
44.2900000000,88.5800000000,12,tzygzwtzzw7m
44.3000000000,88.6000000000,12,tzzh00sd1ws3
44.3100000000,88.6200000000,12,tzzh0d7h7wtm
44.3200000000,88.6400000000,12,tzzh1h1wtwy3
44.3300000000,88.6600000000,12,tzzh1w00zwzw
44.3400000000,88.6800000000,12,tzzh1zyg1z0d
44.3500000000,88.7000000000,12,tzzh63tm7z1w
44.3600000000,88.7200000000,12,tzzh6g7ztz6g
44.3700000000,88.7400000000,12,tzzh7m63zz7z
44.3800000000,88.7600000000,12,tzzh7z1h1zsg
44.3900000000,88.7800000000,12,tzzhs0zw7zy0
44.4000000000,88.8000000000,12,tzzhsdy0tzzh
44.4100000000,88.8200000000,12,tzzhthsg0000
44.4200000000,88.8400000000,12,tzzhtw7m601m
44.4300000000,88.8600000000,12,tzzhy01zs063
44.4400000000,88.8800000000,12,tzzhyd03y07m
44.4500000000,88.9000000000,12,tzzhygzh00sd
44.4600000000,88.9200000000,12,tzzhzmtw60tw
44.4700000000,88.9400000000,12,tzzhzzs0s0yd
44.4800000000,88.9600000000,12,tzzm036dy0zz
44.4900000000,88.9800000000,12,tzzm0g1m030g
44.5000000000,89.0000000000,12,tzzm1hzz631z
44.5100000000,89.0200000000,12,tzzm1wy3s37h
44.5200000000,89.0400000000,12,tzzm60sgy3s0
44.5300000000,89.0600000000,12,tzzm6d7w03th
44.5400000000,89.0800000000,12,tzzm7h6063y3
44.5500000000,89.1000000000,12,tzzm7w0ds3zm
44.5600000000,89.1200000000,12,tzzm7zzhyd03
44.5700000000,89.1400000000,12,tzzms3tz0d1w
44.5800000000,89.1600000000,12,tzzmsgs36d6d
44.5900000000,89.1800000000,12,tzzmtm6gsd7w
44.6000000000,89.2000000000,12,tzzmtz1mydsg
44.6100000000,89.2200000000,12,tzzmy3000dtz
44.6200000000,89.2400000000,12,tzzmydyd6dyg
44.6300000000,89.2600000000,12,tzzmzhthsg00
44.6400000000,89.2800000000,12,tzzmzw7wyg1h
44.6500000000,89.3000000000,12,tzzw00630g60
44.6600000000,89.3200000000,12,tzzw0d0g6g7h
44.6700000000,89.3400000000,12,tzzw0gzmsgs3
44.6800000000,89.3600000000,12,tzzw1mtzygtm
44.6900000000,89.3800000000,12,tzzw1zsd0gy3
44.7000000000,89.4000000000,12,tzzw637h6gzw
44.7100000000,89.4200000000,12,tzzw6g1wth0d
44.7200000000,89.4400000000,12,tzzw7m00zh1w
44.7300000000,89.4600000000,12,tzzw7wyg1h6g
44.7400000000,89.4800000000,12,tzzws0tm7h7z
44.7500000000,89.5000000000,12,tzzwsd7zthsg
44.7600000000,89.5200000000,12,tzzwth63zhy0
44.7700000000,89.5400000000,12,tzzwtw1h1hzh
44.7800000000,89.5600000000,12,tzzwtzzw7m00
44.7900000000,89.5800000000,12,tzzwy3y0tm1m
44.8000000000,89.6000000000,12,tzzwygsdzm63
44.8100000000,89.6200000000,12,tzzwzm7m1m7m
44.8200000000,89.6400000000,12,tzzwzz1z7msd
44.8300000000,89.6600000000,12,tzzz0303tmtw
44.8400000000,89.6800000000,12,tzzz0dygzmyd
44.8500000000,89.7000000000,12,tzzz1htw1mzz
44.8600000000,89.7200000000,12,tzzz1ws07w0g
44.8700000000,89.7400000000,12,tzzz606dtw1z
44.8800000000,89.7600000000,12,tzzz6d1hzw7h
44.8900000000,89.7800000000,12,tzzz6gzz1ws0
44.9000000000,89.8000000000,12,tzzz7my37wth
44.9100000000,89.8200000000,12,tzzz7zsgtwy3
44.9200000000,89.8400000000,12,tzzzs37mzwzm
44.9300000000,89.8600000000,12,tzzzsg601z03
44.9400000000,89.8800000000,12,tzzztm0d7z1w
44.9500000000,89.9000000000,12,tzzztwzhtz6d
44.9600000000,89.9200000000,12,tzzzy0twzz7w
44.9700000000,89.9400000000,12,tzzzyds31zsg
44.9800000000,89.9600000000,12,tzzzzh6g7ztz
44.9900000000,89.9800000000,12,tzzzzw1mtzyg
45.0000000000,90.0000000000,12,y00000000000
45.0100000000,90.0200000000,12,y00003yd601h
45.0200000000,90.0400000000,12,y0000gths060
45.0300000000,90.0600000000,12,y0001m7wy07h
45.0400000000,90.0800000000,12,y0001z6300s3
45.0500000000,90.1000000000,12,y000630g60tm
45.0600000000,90.1200000000,12,y0006dzms0y3
45.0700000000,90.1400000000,12,y0007htzy0zw
45.0800000000,90.1600000000,12,y0007wsd030d
45.0900000000,90.1800000000,12,y000s07h631w
45.1000000000,90.2000000000,12,y000sd1ws36g
45.1100000000,90.2200000000,12,y000th00y37z
45.1200000000,90.2400000000,12,y000tmyg03sg
45.1300000000,90.2600000000,12,y000tztm63y0
45.1400000000,90.2800000000,12,y000y37zs3zh
45.1500000000,90.3000000000,12,y000yg63yd00
45.1600000000,90.3200000000,12,y000zm1h0d1m
45.1700000000,90.3400000000,12,y000zwzw6d63
45.1800000000,90.3600000000,12,y00300y0sd7m
45.1900000000,90.3800000000,12,y0030dsdydsd
45.2000000000,90.4000000000,12,y0031h7m0dtw
45.2100000000,90.4200000000,12,y0031w1z6dyd
45.2200000000,90.4400000000,12,y0036003sdzz
45.2300000000,90.4600000000,12,y00363ygyg0g
45.2400000000,90.4800000000,12,y0036gtw0g1z
45.2500000000,90.5000000000,12,y0037ms06g7h
45.2600000000,90.5200000000,12,y0037z6dsgs0
45.2700000000,90.5400000000,12,y003s31hygth
45.2800000000,90.5600000000,12,y003sdzz0gy3
45.2900000000,90.5800000000,12,y003thy36gzm
45.3000000000,90.6000000000,12,y003twsgth03
45.3100000000,90.6200000000,12,y003y07mzh1w
45.3200000000,90.6400000000,12,y003yd601h6d
45.3300000000,90.6600000000,12,y003zh0d7h7w
45.3400000000,90.6800000000,12,y003zmzhthsg
45.3500000000,90.7000000000,12,y003zztwzhtz
45.3600000000,90.7200000000,12,y00d03s31hyg
45.3700000000,90.7400000000,12,y00d0g6g7hzz
45.3800000000,90.7600000000,12,y00d1m1mtm1h
45.3900000000,90.7800000000,12,y00d1wzzzm60
45.4000000000,90.8000000000,12,y00d60yd1m7h
45.4100000000,90.8200000000,12,y00d6dth7ms3
45.4200000000,90.8400000000,12,y00d7h7wtmtm
45.4300000000,90.8600000000,12,y00d7w60zmy3
45.4400000000,90.8800000000,12,y00ds00g1mzw
45.4500000000,90.9000000000,12,y00ds3zm7w0d
45.4600000000,90.9200000000,12,y00dsgtztw1w
45.4700000000,90.9400000000,12,y00dtms3zw6g
45.4800000000,90.9600000000,12,y00dtz7h1w7z
45.4900000000,90.9800000000,12,y00dy31w7wsg
45.5000000000,91.0000000000,12,y00dyg00twy0
45.5100000000,91.0200000000,12,y00dzhydzwzh
45.5200000000,91.0400000000,12,y00dzwtm1z00
45.5300000000,91.0600000000,12,y00g007z7z1m
45.5400000000,91.0800000000,12,y00g0d63tz63
45.5500000000,91.1000000000,12,y00g1h0gzz7m
45.5600000000,91.1200000000,12,y00g1mzw1zsd
45.5700000000,91.1400000000,12,y00g1zy07ztw
45.5800000000,91.1600000000,12,y00g63sdtzyd
45.5900000000,91.1800000000,12,y00g6g7hzzzz
45.6000000000,91.2000000000,12,y00g7m1z600g
45.6100000000,91.2200000000,12,y00g7z03s01z
45.6200000000,91.2400000000,12,y00gs0ygy07h
45.6300000000,91.2600000000,12,y00gsdtw00s0
45.6400000000,91.2800000000,12,y00gths060th
45.6500000000,91.3000000000,12,y00gtw6ds0y3
45.6600000000,91.3200000000,12,y00gy01hy0zm
45.6700000000,91.3400000000,12,y00gy3zz0303
45.6800000000,91.3600000000,12,y00gygy3631w
45.6900000000,91.3800000000,12,y00gzmsgs36d
45.7000000000,91.4000000000,12,y00gzz7my37w
45.7100000000,91.4200000000,12,y01h036003sd
45.7200000000,91.4400000000,12,y01h0g0d63tz
45.7300000000,91.4600000000,12,y01h1hzhs3yg
45.7400000000,91.4800000000,12,y01h1wtwy3zz
45.7500000000,91.5000000000,12,y01h60s30d1h
45.7600000000,91.5200000000,12,y01h6d6g6d60
45.7700000000,91.5400000000,12,y01h7h1msd7h
45.7800000000,91.5600000000,12,y01h7mzzyds3
45.7900000000,91.5800000000,12,y01h7zyd0dtm
45.8000000000,91.6000000000,12,y01hs3th6dy3
45.8100000000,91.6200000000,12,y01hsg7wsdzw
45.8200000000,91.6400000000,12,y01htm60yg0d
45.8300000000,91.6600000000,12,y01htz0g0g1w
45.8400000000,91.6800000000,12,y01hy0zm6g6g
45.8500000000,91.7000000000,12,y01hydtzsg7z
45.8600000000,91.7200000000,12,y01hzhs3ygsg
45.8700000000,91.7400000000,12,y01hzw7h0gy0
45.8800000000,91.7600000000,12,y01m001w6gzh
45.8900000000,91.7800000000,12,y01m0d00th00
45.9000000000,91.8000000000,12,y01m0gydzh1m
45.9100000000,91.8200000000,12,y01m1mtm1h63
45.9200000000,91.8400000000,12,y01m1z7z7h7m
45.9300000000,91.8600000000,12,y01m6363thsd
45.9400000000,91.8800000000,12,y01m6g0gzhtw
45.9500000000,91.9000000000,12,y01m7hzw1hyd
45.9600000000,91.9200000000,12,y01m7wy07hzz
45.9700000000,91.9400000000,12,y01ms0sdtm0g
45.9800000000,91.9600000000,12,y01msd7hzm1z
45.9900000000,91.9800000000,12,y01mth1z1m7h
46.0000000000,92.0000000000,12,y01mtw037ms0
46.0100000000,92.0200000000,12,y01mtzygtmth
46.0200000000,92.0400000000,12,y01my3tmzmy3
46.0300000000,92.0600000000,12,y01mygs01mzm
46.0400000000,92.0800000000,12,y01mzm6d7w03
46.0500000000,92.1000000000,12,y01mzz1htw1m
46.0600000000,92.1200000000,12,y01w00zwzw6d
46.0700000000,92.1400000000,12,y01w0dy31w7w
46.0800000000,92.1600000000,12,y01w1hsg7wsd
46.0900000000,92.1800000000,12,y01w1w7mtwtz
46.1000000000,92.2000000000,12,y01w601zzwyg
46.1100000000,92.2200000000,12,y01w6d0d1wzz
46.1200000000,92.2400000000,12,y01w6gzh7z1h
46.1300000000,92.2600000000,12,y01w7mtwtz60
46.1400000000,92.2800000000,12,y01w7zs0zz7h
46.1500000000,92.3000000000,12,y01ws36g1zs3
46.1600000000,92.3200000000,12,y01wsg1m7ztm
46.1700000000,92.3400000000,12,y01wthzztzy3
46.1800000000,92.3600000000,12,y01wtwy3zzzw
46.1900000000,92.3800000000,12,y01wy0th600d
46.2000000000,92.4000000000,12,y01wyd7ws01w
46.2100000000,92.4200000000,12,y01wzh60y06g
46.2200000000,92.4400000000,12,y01wzw0g007z
46.2300000000,92.4600000000,12,y01wzzzm60sg
46.2400000000,92.4800000000,12,y01z03tzs0y0
46.2500000000,92.5000000000,12,y01z0gs3y0zh
46.2600000000,92.5200000000,12,y01z1m7h0300
46.2700000000,92.5400000000,12,y01z1z1w631m
46.2800000000,92.5600000000,12,y01z6300s363
46.2900000000,92.5800000000,12,y01z6dydy37m
46.3000000000,92.6000000000,12,y01z7htm03sd
46.3100000000,92.6200000000,12,y01z7w7z63tw
46.3200000000,92.6400000000,12,y01zs063s3yd
46.3300000000,92.6600000000,12,y01zsd0gy3zz
46.3400000000,92.6800000000,12,y01zsgzw0d0g
46.3500000000,92.7000000000,12,y01ztmy06d1z
46.3600000000,92.7200000000,12,y01ztzsdsd7h
46.3700000000,92.7400000000,12,y01zy37hyds0
46.3800000000,92.7600000000,12,y01zyg1z0dth
46.3900000000,92.7800000000,12,y01zzm036dy0
46.4000000000,92.8000000000,12,y01zzwygsdzm
46.4100000000,92.8200000000,12,y06000tmyg03
46.4200000000,92.8400000000,12,y0600ds00g1m
46.4300000000,92.8600000000,12,y0601h6d6g6d
46.4400000000,92.8800000000,12,y0601w1hsg7w
46.4500000000,92.9000000000,12,y0601zzwygsd
46.4600000000,92.9200000000,12,y06063y30gtz
46.4700000000,92.9400000000,12,y0606gsg6gyg
46.4800000000,92.9600000000,12,y0607m7msgzz
46.4900000000,92.9800000000,12,y0607z1zzh1h
46.5000000000,93.0000000000,12,y060s30d1h60
46.5100000000,93.0200000000,12,y060sdzh7h7h
46.5200000000,93.0400000000,12,y060thtwths3
46.5300000000,93.0600000000,12,y060tws0zhtm
46.5400000000,93.0800000000,12,y060y06g1hy3
46.5500000000,93.1000000000,12,y060yd1m7hzw
46.5600000000,93.1200000000,12,y060ygzztm0d
46.5700000000,93.1400000000,12,y060zmy3zm1w
46.5800000000,93.1600000000,12,y060zzth1m6g
46.5900000000,93.1800000000,12,y063037w7m7z
46.6000000000,93.2000000000,12,y0630g60tmsg
46.6100000000,93.2200000000,12,y0631m0dzmy0
46.6200000000,93.2400000000,12,y0631wzm1mzh
46.6300000000,93.2600000000,12,y06360tz7w00
46.6400000000,93.2800000000,12,y0636ds3tw1m
46.6500000000,93.3000000000,12,y0637h6gzw63
46.6600000000,93.3200000000,12,y0637w1w1w7m
46.6700000000,93.3400000000,12,y063s0007wsd
46.6800000000,93.3600000000,12,y063s3ydtwtw
46.6900000000,93.3800000000,12,y063sgthzwyd
46.7000000000,93.4000000000,12,y063tm7z1wzz
46.7100000000,93.4200000000,12,y063tz637z0g
46.7200000000,93.4400000000,12,y063y30gtz1z
46.7300000000,93.4600000000,12,y063ydzmzz6g
46.7400000000,93.4800000000,12,y063zhy01zs0
46.7500000000,93.5000000000,12,y063zwsd7zth
46.7600000000,93.5200000000,12,y06d007htzy0
46.7700000000,93.5400000000,12,y06d0d1wzzzm
46.7800000000,93.5600000000,12,y06d1h036003
46.7900000000,93.5800000000,12,y06d1mygs01m
46.8000000000,93.6000000000,12,y06d1ztmy06d
46.8100000000,93.6200000000,12,y06d63s0007w
46.8200000000,93.6400000000,12,y06d6g6d60sd
46.8300000000,93.6600000000,12,y06d7m1hs0tz
46.8400000000,93.6800000000,12,y06d7wzwy0yg
46.8500000000,93.7000000000,12,y06ds0y300zz
46.8600000000,93.7200000000,12,y06dsdsg631h
46.8700000000,93.7400000000,12,y06dth7ms360
46.8800000000,93.7600000000,12,y06dtw1zy37h
46.8900000000,93.7800000000,12,y06dy00d03s3
46.9000000000,93.8000000000,12,y06dy3zh63tm
46.9100000000,93.8200000000,12,y06dygtws3y3
46.9200000000,93.8400000000,12,y06dzms0y3zw
46.9300000000,93.8600000000,12,y06dzz6g0d0d
46.9400000000,93.8800000000,12,y06g031m6d1w
46.9500000000,93.9000000000,12,y06g0dzzsd6g
46.9600000000,93.9200000000,12,y06g1hy3yd7z
46.9700000000,93.9400000000,12,y06g1wth0dsg
46.9800000000,93.9600000000,12,y06g607w6dy0
46.9900000000,93.9800000000,12,y06g6d60sdzh
47.0000000000,94.0000000000,12,y06g7h0dyg00
47.0100000000,94.0200000000,12,y06g7mzm0g1m
47.0200000000,94.0400000000,12,y06g7ztz6g63
47.0300000000,94.0600000000,12,y06gs3s3sg7m
47.0400000000,94.0800000000,12,y06gsg6gygsd
47.0500000000,94.1000000000,12,y06gtm1w0gtw
47.0600000000,94.1200000000,12,y06gtz006gyd
47.0700000000,94.1400000000,12,y06gy0ydsgzw
47.0800000000,94.1600000000,12,y06gydthzh0g
47.0900000000,94.1800000000,12,y06gzh7z1h1z
47.1000000000,94.2000000000,12,y06gzw637h6g
47.1100000000,94.2200000000,12,y07h000gths0
47.1200000000,94.2400000000,12,y07h03zmzhth
47.1300000000,94.2600000000,12,y07h0gy01hy0
47.1400000000,94.2800000000,12,y07h1msd7hzm
47.1500000000,94.3000000000,12,y07h1z7htm03
47.1600000000,94.3200000000,12,y07h631wzm1m
47.1700000000,94.3400000000,12,y07h6g031m6d
47.1800000000,94.3600000000,12,y07h7hyg7m7w
47.1900000000,94.3800000000,12,y07h7wtmtmsd
47.2000000000,94.4000000000,12,y07hs07zzmtz
47.2100000000,94.4200000000,12,y07hsd6d1myg
47.2200000000,94.4400000000,12,y07hth1h7mzz
47.2300000000,94.4600000000,12,y07htmzwtw1h
47.2400000000,94.4800000000,12,y07htzy0zw60
47.2500000000,94.5000000000,12,y07hy3sg1w7h
47.2600000000,94.5200000000,12,y07hyg7m7ws3
47.2700000000,94.5400000000,12,y07hzm1ztwtm
47.2800000000,94.5600000000,12,y07hzz03zwy3
47.2900000000,94.5800000000,12,y07m00zh1wzw
47.3000000000,94.6000000000,12,y07m0dtw7z0d
47.3100000000,94.6200000000,12,y07m1hs0tz1w
47.3200000000,94.6400000000,12,y07m1w6dzz6g
47.3300000000,94.6600000000,12,y07m601m1z7z
47.3400000000,94.6800000000,12,y07m63zz7zsg
47.3500000000,94.7000000000,12,y07m6gy3tzy0
47.3600000000,94.7200000000,12,y07m7msgzzzh
47.3700000000,94.7400000000,12,y07m7z7w6000
47.3800000000,94.7600000000,12,y07ms360s01m
47.3900000000,94.7800000000,12,y07msg0dy063
47.4000000000,94.8000000000,12,y07mthzm007m
47.4100000000,94.8200000000,12,y07mtwtz60s3
47.4200000000,94.8400000000,12,y07my0s3s0tw
47.4300000000,94.8600000000,12,y07myd6gy0yd
47.4400000000,94.8800000000,12,y07mzh1w00zw
47.4500000000,94.9000000000,12,y07mzw00630g
47.4600000000,94.9200000000,12,y07mzzyds31z
47.4700000000,94.9400000000,12,y07w03thy36g
47.4800000000,94.9600000000,12,y07w0g7z03s0
47.4900000000,94.9800000000,12,y07w1m6363th
47.5000000000,95.0000000000,12,y07w1z0gs3y0
47.5100000000,95.0200000000,12,y07w60zmy3zm
47.5200000000,95.0400000000,12,y07w6dy00d03
47.5300000000,95.0600000000,12,y07w7hsd6d1m
47.5400000000,95.0800000000,12,y07w7w7hsd6d
47.5500000000,95.1000000000,12,y07ws01wyd7w
47.5600000000,95.1200000000,12,y07wsd030dsd
47.5700000000,95.1400000000,12,y07wsgyg6dtz
47.5800000000,95.1600000000,12,y07wtmtmsdyg
47.5900000000,95.1800000000,12,y07wtz7zydzz
47.6000000000,95.2000000000,12,y07wy36d0g1h
47.6100000000,95.2200000000,12,y07wyg1h6g60
47.6200000000,95.2400000000,12,y07wzhzwsg7h
47.6300000000,95.2600000000,12,y07wzwy0ygs3
47.6400000000,95.2800000000,12,y07z00sg0gtm
47.6500000000,95.3000000000,12,y07z0d7m6gy3
47.6600000000,95.3200000000,12,y07z1h1zsgzw
47.6700000000,95.3400000000,12,y07z1w03zh0d
47.6800000000,95.3600000000,12,y07z1zzh1h1w
47.6900000000,95.3800000000,12,y07z63tw7h6g
47.7000000000,95.4000000000,12,y07z6gs0th7z
47.7100000000,95.4200000000,12,y07z7m6dzhsg
47.7200000000,95.4400000000,12,y07z7z1m1hy0
47.7300000000,95.4600000000,12,y07zs0zz7hzh
47.7400000000,95.4800000000,12,y07zsdy3tm00
47.7500000000,95.5000000000,12,y07zthsgzm1h
47.7600000000,95.5200000000,12,y07ztw7w1m63
47.7700000000,95.5400000000,12,y07zy0607m7m
47.7800000000,95.5600000000,12,y07zyd0dtms3
47.7900000000,95.5800000000,12,y07zygzhzmtw
47.8000000000,95.6000000000,12,y07zzmtz1myd
47.8100000000,95.6200000000,12,y07zzzs37mzw
47.8200000000,95.6400000000,12,y0s0036gtw0g
47.8300000000,95.6600000000,12,y0s00g1mzw1z
47.8400000000,95.6800000000,12,y0s01m001w6g
47.8500000000,95.7000000000,12,y0s01wyd7ws0
47.8600000000,95.7200000000,12,y0s060thtwth
47.8700000000,95.7400000000,12,y0s06d7wzwy0
47.8800000000,95.7600000000,12,y0s07h631wzm
47.8900000000,95.7800000000,12,y0s07w0g7z03
47.9000000000,95.8000000000,12,y0s07zzmtz1m
47.9100000000,95.8200000000,12,y0s0s3tzzz6d
47.9200000000,95.8400000000,12,y0s0sgsd1z7w
47.9300000000,95.8600000000,12,y0s0tm7h7zsd
47.9400000000,95.8800000000,12,y0s0tz1wtztz
47.9500000000,95.9000000000,12,y0s0y300zzyg
47.9600000000,95.9200000000,12,y0s0ydyg1zzz
47.9700000000,95.9400000000,12,y0s0zhtms01h
47.9800000000,95.9600000000,12,y0s0zw7zy060
47.9900000000,95.9800000000,12,y0s3006d007h
48.0000000000,96.0000000000,12,y0s30d1h60s3
48.0100000000,96.0200000000,12,y0s30gzws0tm
48.0200000000,96.0400000000,12,y0s31my0y0y3
48.0300000000,96.0600000000,12,y0s31zsg00zw
48.0400000000,96.0800000000,12,y0s3637m630d
48.0500000000,96.1000000000,12,y0s36g1zs31w
48.0600000000,96.1200000000,12,y0s37m03y36g
48.0700000000,96.1400000000,12,y0s37wzh037z
48.0800000000,96.1600000000,12,y0s3s0tw63sg
48.0900000000,96.1800000000,12,y0s3sds0s3tz
48.1000000000,96.2000000000,12,y0s3th6dy3zh
48.1100000000,96.2200000000,12,y0s3tw1m0d00
48.1200000000,96.2400000000,12,y0s3tzzz6d1h
48.1300000000,96.2600000000,12,y0s3y3y3sd63
48.1400000000,96.2800000000,12,y0s3ygsgyd7m
48.1500000000,96.3000000000,12,y0s3zm7w0ds3
48.1600000000,96.3200000000,12,y0s3zz606dtw
48.1700000000,96.3400000000,12,y0sd030dsdyd
48.1800000000,96.3600000000,12,y0sd0dzhydzw
48.1900000000,96.3800000000,12,y0sd1htz0g0g
48.2000000000,96.4000000000,12,y0sd1ws36g1z
48.2100000000,96.4200000000,12,y0sd606gsg6g
48.2200000000,96.4400000000,12,y0sd6d1mygs0
48.2300000000,96.4600000000,12,y0sd7h000gth
48.2400000000,96.4800000000,12,y0sd7myd6gy0
48.2500000000,96.5000000000,12,y0sd7zthsgzm
48.2600000000,96.5200000000,12,y0sds37wzh03
48.2700000000,96.5400000000,12,y0sdsg631h1m
48.2800000000,96.5600000000,12,y0sdtm0g7h6d
48.2900000000,96.5800000000,12,y0sdtwzmth7w
48.3000000000,96.6000000000,12,y0sdy0tzzhsd
48.3100000000,96.6200000000,12,y0sdydsd1htz
48.3200000000,96.6400000000,12,y0sdzh7h7hyg
48.3300000000,96.6600000000,12,y0sdzw1wthzz
48.3400000000,96.6800000000,12,y0sg0000zm1h
48.3500000000,96.7000000000,12,y0sg03yg1m60
48.3600000000,96.7200000000,12,y0sg0gtm7m7h
48.3700000000,96.7400000000,12,y0sg1m7ztms3
48.3800000000,96.7600000000,12,y0sg1z63zmtm
48.3900000000,96.7800000000,12,y0sg631h1my3
48.4000000000,96.8000000000,12,y0sg6dzw7mzw
48.4100000000,96.8200000000,12,y0sg7hy0tw0d
48.4200000000,96.8400000000,12,y0sg7wsdzw1w
48.4300000000,96.8600000000,12,y0sgs07m1w6d
48.4400000000,96.8800000000,12,y0sgsd1z7w7z
48.4500000000,96.9000000000,12,y0sgth03twsg
48.4600000000,96.9200000000,12,y0sgtmygzwtz
48.4700000000,96.9400000000,12,y0sgtztw1wzh
48.4800000000,96.9600000000,12,y0sgy3s07z00
48.4900000000,96.9800000000,12,y0sgyg6dtz1h
48.5000000000,97.0000000000,12,y0sgzm1hzz63
48.5100000000,97.0200000000,12,y0sgzwzz1z7m
48.5200000000,97.0400000000,12,y0th00y37zs3
48.5300000000,97.0600000000,12,y0th0dsgtztw
48.5400000000,97.0800000000,12,y0th1h7mzzyd
48.5500000000,97.1000000000,12,y0th1w601zzw
48.5600000000,97.1200000000,12,y0th600ds00g
48.5700000000,97.1400000000,12,y0th63zhy01z
48.5800000000,97.1600000000,12,y0th6gtz006g
48.5900000000,97.1800000000,12,y0th7ms360s0
48.6000000000,97.2000000000,12,y0th7z6gs0th
48.6100000000,97.2200000000,12,y0ths31my0y0
48.6200000000,97.2400000000,12,y0thsg0000zm
48.6300000000,97.2600000000,12,y0ththyd6303
48.6400000000,97.2800000000,12,y0thtwths31m
48.6500000000,97.3000000000,12,y0thy07wy36d
48.6600000000,97.3200000000,12,y0thyd63037w
48.6700000000,97.3400000000,12,y0thzh0g63sd
48.6800000000,97.3600000000,12,y0thzmzms3tz
48.6900000000,97.3800000000,12,y0thzztzy3yg
48.7000000000,97.4000000000,12,y0tm03sd03zz
48.7100000000,97.4200000000,12,y0tm0g7h6d1h
48.7200000000,97.4400000000,12,y0tm1m1wsd60
48.7300000000,97.4600000000,12,y0tm1z00yd7h
48.7400000000,97.4800000000,12,y0tm60yg0ds3
48.7500000000,97.5000000000,12,y0tm6dtm6dtm
48.7600000000,97.5200000000,12,y0tm7h7zsdy3
48.7700000000,97.5400000000,12,y0tm7w63ydzm
48.7800000000,97.5600000000,12,y0tms01h0g0d
48.7900000000,97.5800000000,12,y0tms3zw6g1w
48.8000000000,97.6000000000,12,y0tmsgy0sg6d
48.8100000000,97.6200000000,12,y0tmtmsdyg7z
48.8200000000,97.6400000000,12,y0tmtz7m0gsg
48.8300000000,97.6600000000,12,y0tmy31z6gtz
48.8400000000,97.6800000000,12,y0tmyg03sgzh
48.8500000000,97.7000000000,12,y0tmzhygzh00
48.8600000000,97.7200000000,12,y0tmzwtw1h1h
48.8700000000,97.7400000000,12,y0tw00s07h63
48.8800000000,97.7600000000,12,y0tw0d6dth7m
48.8900000000,97.7800000000,12,y0tw1h1hzhs3
48.9000000000,97.8000000000,12,y0tw1mzz1htw
48.9100000000,97.8200000000,12,y0tw1zy37hyd
48.9200000000,97.8400000000,12,y0tw63sgthzw
48.9300000000,97.8600000000,12,y0tw6g7mzm0g
48.9400000000,97.8800000000,12,y0tw7m601m1z
